occurrence_id,source_path,source_line,label,record_kind,baseline_presence,original_target,capability,disposition,native_owner,invariant,upstream_evidence,regression_requirement,behavioral_risk,accounting_impact,status,evidence_status
LP358,scripts/patch-prime-agent.mjs,5496,goal watcher continuation arrival race,patch_definition,S and current D,dist/core/agent-session.js,P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP359,scripts/patch-prime-agent.mjs,5518,goal watcher continuation interrupt on session input,patch_definition,S and current D,dist/core/agent-session.js,P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP360,scripts/patch-prime-agent.mjs,5533,goal watcher continuation backoff private state,patch_definition,S and current D,dist/core/agent-session.d.ts,P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP361,scripts/patch-prime-agent.mjs,5543,goal watcher continuation backoff private methods,patch_definition,S and current D,dist/core/agent-session.d.ts,P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP362,scripts/patch-prime-agent.mjs,5555,bundled goal watcher continuation backoff helpers,patch_definition,S and current D,findBundledCliChunk(),P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP363,scripts/patch-prime-agent.mjs,5656,bundled goal watcher continuation backoff state,patch_definition,S and current D,dist/core/agent-session.d.ts,P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP364,scripts/patch-prime-agent.mjs,5668,bundled goal watcher continuation backoff methods,patch_definition,S and current D,dist/core/agent-session.d.ts,P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP365,scripts/patch-prime-agent.mjs,5711,bundled goal watcher continuation reset on goal transition,patch_definition,S and current D,dist/core/agent-session.d.ts,P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP366,scripts/patch-prime-agent.mjs,5721,bundled goal watcher continuation await,patch_definition,S and current D,dist/core/agent-session.d.ts,P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP367,scripts/patch-prime-agent.mjs,5738,bundled goal watcher continuation arrival race,patch_definition,S and current D,dist/core/agent-session.d.ts,P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP368,scripts/patch-prime-agent.mjs,5760,bundled goal watcher continuation interrupt on session input,patch_definition,S and current D,dist/core/agent-session.d.ts,P17,REPLACE_DESIGN,packages/coding-agent/src/core/goals.ts; execution/job coordinator; context sparse-frame policy,Goal watcher and continuation backoff,"S has interruptible watcher-signature backoff; D additionally changes default to automatic-goal unless positive progress is recognized. H lacks goalWatcherContinuationSignature/backoff helpers. Carry needed behavior as owned waits with input/goal/branch reset, not model polling.",Legacy package-smoke goal-watcher fixtures; X08/X09; progress/stall/input-arrival race,S and D backoff are different behavioral controls; avoid blocking current input or counting unknown activity as progress,Waiting must not create extra provider turns; report critical path not sum of parallel timers,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
